,IND_Communication_Services,IND_Consumer_Discretionary,IND_Consumer_Staples,IND_Energy,IND_Financials,IND_Health_Care,IND_Industrials,IND_Information_Technology,IND_Materials,IND_Real_Estate,IND_Utilities,Momentum,Volatility,Liquidity,Beta
2023-09-26,-0.014080483772047205,-0.011534418781487914,-0.011181100373960287,-0.008672303863227558,-0.013670767593123941,-0.010451086435937371,-0.015211874709398804,-0.015333406460220774,-0.013249918435651188,-0.015682906112781475,-0.031901722040784376,0.0003956047205538386,0.0032819057910390003,3.0975096759141417e-06,-0.0050709913797801825
2023-09-27,0.0028366178086681416,2.806508896039013e-05,-0.004763288311446863,0.021128430857455315,-0.0028521359272752306,-0.0015688424788538335,0.009443960321321335,0.0033018835493264565,0.0010505790019291682,-0.00533266560457933,-0.0064227327673477665,0.0023016555217086994,0.003538221766408096,-0.001054455330332666,0.0009664466529587678
2023-09-28,0.01128109298738039,0.011694766116505013,0.007258686403821156,0.005924385999450575,0.007791742559205834,0.00928591589957402,0.005136618007840004,0.01334018259272954,0.010242268273993063,0.00719048691188574,-0.015804374673492657,0.001492497743466714,0.00031479602937218134,-0.0014123704637575296,0.003280805626785759
2023-09-29,-0.000484700474686561,0.0006923443111075669,6.546907328812814e-05,-0.02228487062890418,-0.006962648272889656,-0.006063880861132037,-0.003928306428815648,0.0014742884799755795,-0.002839243574313422,3.332237509779919e-05,0.0028444751411159336,-0.0032203089420745146,0.0012816435434118997,0.0007720752203599056,0.0015215901935277407
2023-10-02,-0.0045844542548516744,-0.007234127626439346,-0.015153647591726138,-0.026261787985996734,-0.008755614747955043,-0.008800303519507939,-0.010892081131246649,0.0018749749387414712,-0.012146621264934704,-0.013160991563960889,-0.04239731578420986,0.004091916425205716,0.0003634006089248386,0.002298432394086689,-0.004072145999961396
2023-10-03,-0.01747543440947694,-0.022120971692868273,-0.015943906585208594,-0.0008241638943107921,-0.017304190338993226,-0.013112183876360128,-0.009260407598313541,-0.014557388120226288,-0.006781707412215268,-0.020960285323306224,0.0046878945460255,-0.0017619130286413269,-0.0026993853846070124,0.0002441797224940012,-0.004159524791390372
2023-10-04,0.005628131806674876,0.006861346567783198,0.010321196879872013,-0.030635794666283005,0.010789607524889595,0.006297311962931386,0.004389677351715829,0.0081989441179269,0.010842996336929584,0.014118567667661636,0.005459071774975593,0.004330309940218235,-0.0021317766759461417,0.00044385415161560493,0.002029992706806667
2023-10-05,-0.00023207513253419753,-0.008819964380311157,-0.022351466648932235,0.0012394772265608657,0.006522142566168426,-0.0012947367800883998,-0.006670436972513054,-0.004654462550716203,-0.00762713179351821,0.007161866938717319,-0.0027471683336786562,0.0017915364789063482,-0.001024500920796381,0.00018731387519880363,-0.0013690178408624157
2023-10-06,0.0091216878188732,0.004158425997053749,0.00027233930871081377,0.011152780423135748,0.00893371957226179,0.009564887406261394,0.011972376565751728,0.011966834247059499,0.007222851984996613,0.004828068831978856,0.018106423660580642,0.0026109065700221797,0.001333129091611056,0.0017896570373704358,0.0033559862507303692
2023-10-09,0.012456065437729194,0.006683999577585064,-0.001961908986477694,0.03345629185750829,0.0024879592618861192,-0.0007771229976505337,0.015054523063102763,0.006375377253421279,0.006155412868390911,0.014193694941590892,0.009302412463016971,-0.0014427629138639361,0.0033977736114292204,-0.0006712587874203392,-0.005372828085655162
2023-10-10,0.006718030706771495,0.007969392330956544,0.014103654824068633,0.002313382307705786,0.006153646077994494,0.011637741434589304,0.006871088971628007,0.0059081110276220416,0.008941999595725093,0.00376622569038077,0.014022326524094636,-0.0004669659090964204,0.0013472829675338378,0.0003831778050424938,0.003481003573363644
2023-10-11,0.0018936460664335819,-0.0012883898323610438,-0.006838334614729323,-6.826721507804323e-05,0.0012601631688110037,-0.015255801146906682,0.0055246378810003965,0.006947662428869741,0.0033481344949909397,0.018451108037285908,0.016934040631500297,0.002250996981904082,-0.005024361534319847,0.0009154433921269017,0.0036457707865733915
2023-10-12,-0.010656758548083603,-0.017083103824488355,-0.02613523312574418,0.0003018588783374723,-0.009975224315876765,-0.02139672587306547,-0.012145201710890414,-0.006130295020439173,-0.014867158131465023,-0.011274012492736529,-0.01881869541799928,0.0007425471262267717,-0.004093644989096845,0.0031263501771979225,-0.0024539653276524553
2023-10-13,-0.007761935083187112,-0.005996113103244841,0.001429554953261277,0.016071940473555035,-0.00018499145427165246,0.0007863087883267257,-0.009563713867292883,-0.010174859789502232,-0.0024322441284875015,-0.003157655407301627,0.0005920603052570603,-0.003747167616904676,0.002718628418231563,-0.0003503606691497864,-0.009273945486385222
2023-10-16,0.01575749551658865,0.016369542998876458,0.012189052093137392,0.010595510591834964,0.013915084474029563,0.007509252973395048,0.012440721048234073,0.01396533548863391,0.00934991097387336,0.009179005476813122,0.012506044627268339,-0.0010375663779843333,0.0010724333568326594,-0.0006259754772244459,0.0008177252065683526
2023-10-17,0.0025968702635217975,0.005527507855394903,0.00860743782782733,0.008566739624987064,0.010132038479281253,0.0020457736701504055,0.0039043639028099528,0.0005845954192926414,0.00988122713774762,-0.0009062408540966019,-0.0004152933124973115,-0.0002009256643131006,0.0012318295505220538,-0.0017574773518258125,0.0005978847846696203
2023-10-18,-0.01714612101832669,-0.016406398312597978,-0.013064498573057925,0.004299994578764917,-0.016909137548298574,-0.014715017151140077,-0.029866521270559214,-0.009551357255894542,-0.02440598234972751,-0.01922904690188907,-0.01567334656090232,-0.0006071268597366602,0.001096194856020179,-4.172324793233073e-05,-0.010179055661714887
2023-10-19,-0.0025637020455409427,-0.015104466922992511,-0.009708182289378987,-0.003940717943368298,-0.015381533141488433,-0.00790345232638439,-0.011033027190343105,-0.012692283011491352,-0.012689262867899554,-0.02248316426677068,-0.011670076155950638,-0.0008336211133512977,-0.0015951117474784276,0.0011625405501592455,-0.0011082195368171536
2023-10-20,-0.005269440269323092,-0.009411507201083387,-0.006036284730423233,-0.017018500788460265,-0.019429300660695904,-0.00494077359317156,-0.011478956957281452,-0.017862956008991557,-0.014896741250301817,-0.008423369953451387,-0.011692224893205207,0.0004181916127091332,-0.0031502433776484148,-0.0004549959690179365,0.0003899866237928529
2023-10-23,-0.004070276579557159,0.00022704233231260126,-0.0012884484256226153,-0.013709540117970249,-0.006191340972348545,-0.0037630246710173617,-0.004572719165617462,-0.009320330509976835,-0.012125380088461092,-0.0052994364427834265,-0.0031915645844964083,0.0034256137826909248,0.0022620445752910296,0.0015947134210703299,0.0006757609365952461
2023-10-24,0.0113311763354885,0.005470961052154439,0.00464692100574455,-0.013454318892188693,0.010611260353367399,-0.0018390483181478087,0.0039316410452853254,0.010049748449328186,0.015971153783853716,0.017032971929774845,0.022764022121464333,0.0015759075616418605,0.0048386623984898475,0.0008655576623018282,-0.004644445831091663
2023-10-25,-0.027517002881478934,-0.0070612002037472215,-0.006459720344544791,-0.0013558085091696166,-0.004579932098143152,-0.023051990269846185,-0.012193686185795412,-0.018086070408727888,-0.01166037794755709,-0.022331175553827007,-0.008552639264585382,-0.002854107080127804,-0.0009616068752468752,-0.0010639205858982888,-0.010613530863098457
2023-10-26,-0.010596930696826582,-0.008045698683197466,-0.005311468504946724,-0.00023491708277216834,0.0036130717748518826,-0.01338460811343802,0.0014149130222061883,-0.004112164259174329,0.002884168632413878,0.007425206852582961,0.0016804044471934627,-0.003849849286706544,-0.005151282166810594,-0.00298091218819931,0.0020023224522624115
2023-10-27,-0.01307609606649116,-0.005779632566199896,-0.012885462049247946,-0.01762950737441978,-0.020199668441680186,-0.013154233202084958,-0.007036799492322405,-0.0018454526629631347,0.0004755122737138483,-0.014236312135648589,-0.01454119389072177,0.005155895856745247,0.0009992785447188548,0.0008215391899706969,-0.001207324192598599
2023-10-30,0.01915371800828256,0.01169511037406392,0.010075134763594657,-0.0018261759629128814,0.016350485243356118,-0.004705897883931916,0.011939492450556524,0.0025591749511419525,0.0065149788090079494,0.004640514896604918,0.005176714400471604,0.0009879519716528699,-0.0011637338399490093,0.0007336816670433889,-0.001597454724013425
2023-10-31,0.010255674998469497,0.007727656092069348,0.003410776115477341,0.00537966130924206,0.009304982215956185,0.008257455938841217,0.009812307511613104,0.013142814590979626,0.004074142960102782,0.016950108233834926,0.004646464593002345,-0.0016749564802179065,0.0012579589071620237,0.0002343828570856695,-0.0015981184937260318
2023-11-01,0.005693135005879043,7.675401307742288e-05,-0.0031670608684659556,-0.0014314006669870097,0.010364092309794543,0.0038130228020030505,0.005771053642171198,0.004093927356707837,0.0018644084635869205,0.008677586017731352,0.018954252921343222,0.00756718122229421,0.00021084805918236926,0.0021382551795845334,-0.0011026244680255256
2023-11-02,0.026021326544048685,0.021401195816962128,0.02682476029171235,0.026593203858101017,0.022381132502952643,0.02111994688725085,0.023848817973061213,0.01794149062715675,0.016691985077374592,0.025530654274687335,0.024170579239352362,-0.005041814037193332,0.0017758398092151961,0.0008980912787640103,0.01036511486061596
2023-11-03,0.026173753946591983,0.026057615480571318,0.011866170499341877,-0.004485700955773383,0.013391676118236403,0.025172691436730375,0.01233681962172608,0.019878864638287964,0.01407371574417443,0.019539349829071993,0.01192886292605982,-0.003660228971078944,0.0013690704963681076,-0.0035045145934106798,0.008427423402905442
2023-11-06,-0.030767466285068476,-0.005175063305400938,-0.004940246391060817,-0.017092206958603248,-0.0027157067713510174,-0.002949381468324451,-0.004504747884076233,-0.003254899473893449,-0.006018177961298821,-0.008560266446378445,-0.0023572510500228334,0.0036644683704652264,0.0001426754259771102,0.005140351694661381,-0.004760427398421712
2023-11-07,0.0005522354054155208,0.005827218541719085,0.004575157650526265,-0.028058395731344263,-0.0009502997354174006,0.001006690455948032,0.00037226778056058315,0.007082673222961053,-0.012626391327415986,-0.009633280681563008,-0.0034880044562499357,-5.42480598987614e-05,0.0033931263710632324,0.0015259404220810983,0.0004883088274688624
2023-11-08,-0.011631491559769745,-0.00346987453549155,-0.004354179500597067,-0.013956089895136647,-0.0008262888379439233,-0.005676879669536405,0.001572851641635663,0.002674326359686676,0.0015581437970724982,0.008263144846589071,-0.006251071276361243,0.0029524291543394235,-0.0018251796336307944,0.0007454926653876231,-0.0008426286507142029
2023-11-09,-0.000707986107852107,-0.012513296570376465,-0.007745790484310706,-0.003771445385715553,-0.0038662998040001413,-0.024719257006104806,-0.005389894104640934,-0.0064421777324178186,-0.008058386400034413,-0.01592302985502432,-0.012944795973680803,0.003443020082918161,-0.0027146920352544386,0.0001017952967225464,-0.003948468395056476
2023-11-10,-0.0028662816601025608,0.009897764600864698,0.009288456847206765,0.011043475322923735,0.010277590626808917,0.01090147988233091,0.012949362461686636,0.02168739921122505,0.008471154205604922,0.011999976616986851,0.007452180061846441,0.0025715175608480804,-0.004530645683050002,0.002239646282703317,0.005173409601653156
2023-11-13,-0.00585424620577439,-0.0002334927620052979,-0.0030052971745509398,0.004924846202420907,0.0007643937447529259,0.002832449129561894,0.0012076802959327508,-0.00334930952343523,-0.0011777803423677134,-0.007649014777694509,-0.012937760713068788,0.0003592068062360439,0.0023856332649414905,0.0011683376865244675,-0.004546629636250319
2023-11-14,0.01751122336541405,0.03467446837009247,0.030037905957812555,0.012099114367641741,0.01764849320929053,0.027064376992058964,0.026660973480083224,0.02652767068859412,0.029061323761173773,0.048247040750947684,0.0484992782823295,-0.004180652856524473,0.00175547497516581,-0.0018563805090259593,0.013990351537992685
2023-11-15,0.005962143973848823,0.0072809120619514445,0.012013840727560496,-0.0009565764004849298,-0.001007647246152914,0.010142597151164253,0.0024360236764585336,0.0037699471926537654,0.0038963746853513054,-0.00637332148759633,0.0010476255121541315,-0.00772000862764382,-0.0028992976137148757,0.00223302639352421,0.009464151021760379
2023-11-16,-0.0027735253995955166,-0.007086399093768058,-0.010292849129374218,-0.02602920758797263,0.0005812808491853158,0.0013285895266970146,-0.002419432267517695,-0.004198410053831687,-0.0014931143392787505,-0.0026356084261402652,0.002824608279934906,0.0018935008373272423,-0.003155153694438219,0.0018841245732277908,-0.0016885366397793474
2023-11-17,0.007205146986267132,0.006346297963889195,0.00444720174110002,0.019661459560568702,0.006011188392330822,0.0018824965225480129,0.006279284677767768,0.004987855164929918,0.0014219909726709997,-0.0033255815636493804,0.0038233755940266356,-0.0007351568674836888,0.00014330608961494773,-0.0013460033219349708,0.0034996817834612943
2023-11-20,0.00827671930469992,0.0008877653253623876,0.0019228528441224014,0.0014766062869917506,0.0045568017208074815,0.008273984116218186,0.0032481382947934178,0.007772338759003146,-0.00020281652852133624,0.010332232737492782,0.00017754961452464668,0.0017250838536921871,0.004666163731563921,0.0011766679409939448,-0.0009995659586670917
2023-11-21,-0.0013996728261172738,-0.002616445761372586,-0.003997589437200099,-0.00200306633508616,-0.0006924856995926718,0.0031655996430831244,-0.0028413474683292566,-0.004245680772266363,0.0034882364299134347,-0.006327070192611333,-0.006026307199087447,-4.636803886002078e-05,-0.0022949619366767777,-0.0003405256670371536,-0.004378972673309336
2023-11-22,0.006380689554262062,0.006142504553736536,0.008622119964136267,3.3832796243581853e-06,0.005460591154086281,0.006742746343742192,0.0027520404093872523,0.004237823131125705,0.0021079825840868735,0.003912616856273921,0.006275944557466097,8.532306554168945e-06,0.000672445856221183,-0.0009422486674799883,-4.469624697251628e-05
2023-11-24,0.0016655251791729486,0.0018722581315133654,0.002601990922321921,0.004315279672243123,0.005259306747255195,0.004747293413734993,0.0035206108720447645,0.00203599751523984,0.003176255565783518,0.002804754979641947,0.002007459025709101,-0.0011944297355038491,0.001146185356300981,-0.0005507385531808982,-0.000551759794957245
2023-11-27,-0.0022986099275065113,-0.0013816255471610134,-0.005256205006779633,-0.004137891162848544,-0.0007950869198479404,-0.006290195965437548,-0.004223134077227994,-0.0012097919239006435,9.390164619653811e-05,0.004204657410594227,0.0018696442219695126,0.0022963872497892036,0.0013222438998367302,-0.0003469394372649573,-0.0014386024510075932
2023-11-28,-0.009053688466336465,-0.0012118070472906099,0.0038687654704338565,-0.0029960363915530856,-0.0004627161175760699,-0.005413915978964068,-0.0031315428187558823,-0.0019672556703945444,0.0024970432361932026,0.005931417443462888,0.005472648534159811,-0.004257851982001432,0.0008114927395418205,0.0038553359376655473,0.002400417644688485
2023-11-29,0.0021335769382208234,0.0017318855124005476,-0.0034093410430589555,-0.0009813195343775748,0.006873453081224981,0.0032482934914262393,0.0039198255552784994,0.01271868972293273,0.0046780774156457905,0.0003256333994920588,-0.005618378902408116,-0.003820776311493723,-0.0007283552210512131,-0.0006139964089731726,0.006042605712124558
2023-11-30,0.0002687590115676358,0.0060701710701405835,0.005536236340658983,0.008822369387180113,0.011387818971034209,0.007080476707655053,0.009483946331324811,0.005559694423630631,0.009257196486833104,0.006731261946986081,0.0010021540394479027,0.000855460884788802,-0.0020659222214453785,-0.00191498498457888,-0.0026802156648699682
2023-12-01,0.014088132662226176,0.027027019639112453,0.016258172386595875,0.008364668813426557,0.010259940826478945,0.014036481533608468,0.01817854702912925,0.00738115724209251,0.011718021746288158,0.02125083813109951,0.01963303239051997,-0.004924565185136519,0.0037446776381153584,-0.002879840704389876,0.0065212773675976275
2023-12-04,-0.007204358104422275,0.006992790195704623,0.005045108103236741,-0.011811175777370217,0.0022392989350815936,0.002942325396362346,0.0034317395443440517,-0.008083235009113787,-0.013455186223957355,0.0054265141337904955,-0.0020242818777373222,-0.002295317520299977,0.003514286934611172,-0.002365062625088919,-0.00030805977405983637
2023-12-05,-0.014638868400914126,-0.00909729683670821,-0.009985359430322605,-0.021139616325896404,-0.0032127851105241013,-0.007667212938910297,-0.008702745776195075,-0.007774886999824642,-0.014222405340720359,-0.0026274951988076102,-0.007705797114374415,0.0022213282717105406,-0.000409679613715213,0.0028255022962723466,-0.002253268006757198
2023-12-06,0.0029087560080039965,0.010474803633301295,0.001772618423818903,-0.020481880917880217,-0.0064749541444931065,0.0033490999414263587,0.005385202301040004,-0.003231972238449252,-0.0007214922470275006,-0.007049690767026155,0.007345854825743604,-0.005089320133915227,-0.004397617657538692,-0.0006613132538357202,0.004249232277182887
2023-12-07,0.011633836459986087,0.005727175311687255,0.009016876355366731,-0.003912471005920665,0.0023854579035133827,0.004218577363923167,0.0032805012977899332,0.011158354035755496,0.010566021730258219,0.0011034374835240648,0.002184097281288333,-0.0008135659137387142,0.0008535876210258579,0.0007071209661996958,0.00362801384343795
2023-12-08,0.010064042758746252,0.002548312663920655,-0.0010645356256725567,0.01203217302780892,0.00689585996486619,0.004822757577317874,0.0035250192824468687,0.003028783206268954,0.001970953515251019,0.0006156715308911331,0.0026171746710707106,0.0027499402894652957,0.0031659761128976747,-0.00016364866034387855,0.002970750045482418
2023-12-11,0.00037503047890070446,0.011266584372964752,0.007412584024619475,0.0022853487801878978,0.005753690911884016,0.010706144939311619,0.007626934270473517,0.019074894450602172,0.003881018239229831,0.0007326419064014806,0.0038068517026712983,0.0006077752132054408,-0.0048935895022718555,-0.0008562115161430496,0.00142602790198563
2023-12-12,-0.0043812850983821795,-0.0005999392333773013,0.0022336927790074365,-0.011559148013796084,0.00725590488090006,0.007970655265030066,0.004301352881846691,0.0002503179458817479,-0.0036912683276355512,0.000545875710885602,-0.0034136628344271333,0.004216583847095052,-0.002392177666607249,0.00017321137903734154,-0.00025029135075676926
2023-12-13,0.014489984891369235,0.017104829242179174,0.0282328375947045,0.014248815460666118,0.015384372675177005,0.028289654036031543,0.010970328426152946,0.01137761179408603,0.022086646120413642,0.03443215673981482,0.04072370027645252,-0.004195288326785695,0.0035684590535307787,-0.000786191760319198,0.007136162327889962
2023-12-14,0.019045567227377738,0.016494363337509553,0.007497566609724812,0.027810642501435324,0.0013972349228888565,0.018224538639803223,0.014355996852792721,0.013611822356468607,0.008691716847448527,0.0156608287143483,-0.004466639733727861,-0.00875694129240244,-0.0028065925685816107,-0.0006763509395345261,0.02329426865537155
2023-12-15,-0.009056972110427977,-0.008242719103433417,-0.0069095853234048136,-0.005445035028182342,-0.0059686368786267775,-0.009374766309813631,-0.0045943995368563735,0.0009077613609307146,-0.0002974226770168513,-0.012275773384826721,-0.015309974950335764,0.0020906011364934256,0.0013787743106804253,0.002542801185784008,-0.0009642896126278927
2023-12-18,-0.0006931474259862484,0.003630790832321734,0.0022870491274731325,0.008992029382716572,0.00435404365087023,-0.0010149877569070515,0.0011050536232363336,-0.001174244865110138,0.0022626563869980005,0.0030515844386809305,-0.0036799025312928735,0.003991019892162377,0.005903812265781985,-0.0007586837758057214,-0.007311638135450493
2023-12-19,0.010923044824030781,0.009677983124915248,0.009376661067677858,0.009094727766161218,0.008511855801442798,0.011329906551675581,0.008539314695332463,0.003234808929818099,0.009470781277204156,0.005301058516098975,0.009489887982492652,-0.001870418911158953,0.005092335559914519,-5.426747673666639e-05,0.001329361589267932
2023-12-20,-0.013439405836600228,-0.017129575427752702,-0.024388894706589764,-0.008310904645639784,-0.018305995811996784,-0.016816217059665333,-0.015726497852320817,-0.016538040125118926,-0.016210959535318814,-0.013674652662129676,-0.02256139371008064,9.319627779713238e-05,-0.002957756856748208,-0.0006649734789126297,-0.002488661382201927
2023-12-21,0.005848724168423901,0.015038207158683321,0.010574050723188056,0.006328277155495791,0.00955219824200662,0.01743049091434976,0.011447582762018292,0.014531172491511698,0.01011714863963701,0.008876625165626331,0.0056174209543828355,-0.000469739257355164,0.0025286254523533896,3.7128714241128895e-05,0.0021559193900228184
2023-12-22,-0.0005849257609019083,-0.004073492314542584,0.0037214492015097992,0.0013879009996404213,0.003604371970897409,0.0039597627499631475,0.005096241588839916,0.004145807297293463,0.0053116205833506165,0.0013384452042380893,0.0023843983592679915,-0.0020419091909098116,-0.0024057083606487638,-3.3367968515559914e-05,0.0007301499043712733
2023-12-26,0.007359418858943082,0.0010763226971911987,0.005500124335868462,0.011821072002430176,0.0034931428227952988,0.005287347554178401,0.0059803924063832345,0.008720793919204729,0.00415293051893666,0.006238949423453863,0.007253761068970602,-0.001736775773484307,-0.0011269769614644443,3.5176835504624135e-05,0.0027336384593905135
2023-12-27,0.000689775613804197,0.000322361285679379,0.0031664956264492185,-0.005275387073199241,0.004051400108848392,0.003592157938778482,0.0015522039661050712,-0.0018090489870120987,0.0014942439995765918,0.005083646891751229,-0.0002619914035708728,0.0008114087976105792,0.001581609455798305,0.00028481526275218644,-0.0001873489767107964
2023-12-28,0.006857742738880312,0.001758073386514918,0.00182888284603673,-0.014072758221926078,0.003597316394802644,0.0011770526220474856,0.00033079406071962467,0.0012172058065730645,-0.004838171653419961,0.004925136036936824,0.006267302625811515,-0.0006302898274067731,0.0008320976650269392,-0.001110289391816236,-0.0010822471063483539
2023-12-29,-0.0019406767130505308,-0.0011964131235444766,-0.0036896416039845377,-0.003568042390384322,-0.003614150635970034,-0.004291171024059746,-0.0028033083348083993,-0.003732870514790692,-0.004422904770303325,-0.012310002171066996,-0.0051427280260836275,4.934764502503122e-05,-0.0018941451494805463,-0.0006867627078284103,-0.004165205364392607
2024-01-02,-0.0024346299221514565,-0.005398096893130201,0.002262154383704161,0.0035983570695930956,0.001655121763746401,0.003722403463645081,-0.007754505519297261,-0.01553056661463396,0.0008272021521150051,0.009612912751582988,0.005300316970107211,-0.007858099028712142,0.0013755414770442432,-4.946045811729704e-05,-0.007613440909751929
2024-01-03,-0.010877949006885749,-0.018889198237080424,-0.01915222581244217,0.013462032030828677,-0.008958597883156881,-0.021001076577836314,-0.01795074723655307,-0.014870565951823622,-0.008071833642860677,-0.018610859984163074,-0.0025900651425297544,0.003634078764614721,-0.0007772383802976849,0.0010767347656756763,-0.009695558689753933
2024-01-04,-0.006322543521445125,-0.0014505979280656526,-0.0017816618175182759,-0.021352899235642524,0.0054013661222332525,0.006511992694731783,0.0011531724904834438,-0.005610293107911605,-0.00483525864536752,-0.0018373442062133254,-0.0018198850059152915,0.0010561138353415327,0.0007124490866656909,-0.0004121723744123746,1.8632388822685156e-05
2024-01-05,-0.0008700437771628728,0.003316299339968095,0.0008589577029109353,0.0030904432869492023,0.004875842384474857,0.0023652569646709838,0.0021505455518760785,-2.6726119139604454e-05,0.0028860381078264943,-0.002647803461769661,0.0055596403029327226,-0.0006528358463376083,-0.0011180169368223939,0.0008949251483677197,0.0036323079791092242
2024-01-08,0.010028861805298273,0.012612708211107444,0.011350087962932935,-0.008519637568387427,0.0077870000121833625,0.015670403257023364,0.009103502623204264,0.021358315847157004,0.005579291156046853,0.014403497270044535,0.01078031517177033,0.0031531747535692356,0.00258817919600267,0.00010498052304149606,0.0014520562412776521
2024-01-09,-0.008749246146806918,-0.006337906708947746,0.0035122039819302196,-0.013494853027316678,-0.008294818118043558,-0.0024311876522295503,-0.001640888569391106,-0.004056698935020623,-0.009468665047074297,-0.004596119702882708,-0.006669897886475432,0.0035960836187850734,0.0013446880985267362,0.000261922910562723,-0.0032895004581860775
2024-01-10,0.014372076025487974,0.005264840893513682,-0.005190740915127574,-0.0086037042504283,0.002267089592587716,0.005902379849471384,0.003252684767868128,0.005616667021906517,-0.001259476932189573,0.00227386969120789,-0.0020888616297783593,0.0029927524488833576,-0.00015974693929434648,-0.002302109989295022,-0.0005464223828637816
2024-01-11,-0.004831437763486968,0.0003422095254546778,-0.002669269143630539,0.002314377649865065,-0.001529549864617453,-0.0015626958109758388,-0.0015471802727654977,0.004380738085238623,-0.002064529200945021,-0.006555899950653632,-0.026043856559018124,0.0034016766678069458,-0.0008416919791466069,-0.00173852220096009,-0.0039683349217199
2024-01-12,0.001958476138765173,-0.00871212114669371,-0.003457466258359354,0.012454946416027443,-0.002656324189714323,-0.006638091765416922,-0.00302380754145545,0.003508855688720228,-0.0013758609724494962,0.007785720258905637,0.0007879778331883531,0.0012882559112926983,-0.0032404018380671855,-0.0010585689892118261,-0.00433119780220302
2024-01-16,-0.0017930911928233967,0.00040032767074154457,-0.006786187377311498,-0.026278753999909723,-0.005049587311464907,-0.007940038936125455,-0.008036155186904632,-0.00031702151753732296,-0.010540674037839499,-0.003206519460315586,-0.01118803974399885,0.0024514022415761897,0.00129137751650909,-0.00038245339463793956,-0.004000265814058887
2024-01-17,-0.0080161841270838,-0.006120538273585859,-0.0049292932017800445,-0.010893764660882242,-0.000779325234202322,-0.008228290796124525,-0.006780038923682287,-0.009055026258387009,-0.007993296368833657,-0.016278510495744834,-0.015026809021073211,0.002487986948190046,0.0015038962457906199,-0.00046453139552361355,-0.005707582383542094
2024-01-18,0.00865759050613533,0.01060438760691302,-0.0007608289640746782,0.002256483185593947,-0.0013784887703325347,0.006727107250712288,0.012137399579251425,0.016646281781549036,0.002937537267024086,-0.008465664080859378,-0.009591494657818885,0.002342321279870919,-0.00447007521250471,-0.001008111663196507,0.003456074473384049
2024-01-19,0.0041520396206781735,0.004828568327947299,0.0019065125753223592,0.0047332625654232345,0.017305136195260105,0.004288749161964012,0.005190071721962175,0.018628985493505886,0.0033607893719624494,0.012894765868557308,0.005964637897757692,0.003960065224556615,-0.0002298428453279817,0.0026872343986058178,0.003469136668207874
2024-01-22,0.0020985486542328536,0.001960626119857912,-0.00606374950581949,0.00634228515980368,0.0069871170960901915,0.006446974056190111,0.008495076765523583,0.007807871445827444,0.005325056052908172,0.005989794046225967,-0.0028038788393869823,0.002689419648807362,0.0029738572626812135,-0.0026048687116719364,-0.00012399583176354032
2024-01-23,0.016446034562350692,-0.004897279404718083,0.0028697354585928985,-0.002571476074083522,-0.0003525557717091437,-0.006913500538890332,0.0007676784493218588,0.006716785385488372,0.0031864411107528474,-0.0027303201068319123,-0.0030228103378289553,-0.004407487061769137,0.0047646169495702785,0.0008895634791135557,-0.006138163736947656
2024-01-24,-0.0024817403833430184,-0.0052819786222934265,-0.016269446260086067,0.008774981143309117,0.0020077000926046738,-0.01276074216704725,-0.006941458511027847,0.001960908044823161,-0.012559303565454327,-0.010426989097077696,-0.016282515012560714,-0.0007703787543582634,-0.0009644837598249825,0.002424070500674386,-0.0016155368851886358
2024-01-25,0.015935173043878863,0.006696288667768871,0.01596356337949574,0.02156450236885249,0.0032289295020900433,0.008030418189526602,0.007860223681989737,0.003868228961174748,0.011195125233483087,0.00645573793360974,0.02027399876946178,0.0026729393829725786,-0.006918174388020549,-0.002901122744551469,0.006270176411110895
2024-01-26,0.0004845396590063968,0.002312932062186453,0.0037958278013469154,0.006529179839372966,0.00454075560119266,0.002973493970512353,-0.0006731613207910505,-0.011232930621818932,0.00045182377320066773,-0.002298371988292973,0.003130610958861964,-0.0002979495780759073,0.0018806774209835131,-0.00024588267584347987,-0.001127088639561431
2024-01-29,6.936977852538535e-05,0.007407581186568975,0.012429310573773155,-0.0012277877228935156,0.0028522260998356088,0.012346877977885154,0.006807129121850301,0.0077687297664212505,0.004044112815492081,0.005481590251816099,0.012041841070631809,0.002719895769502828,0.0026398504428556038,0.0012534962192251257,0.0036402053279464713
2024-01-30,-0.0042592129761687934,-0.0006135595466699915,0.0029597542960580203,0.007908356000064296,0.0075508844066226165,-0.0001717911306789673,0.001465624541444152,-0.004407275523488016,0.00394775848205514,-0.00968814428158948,-0.001760495763568088,0.0018570582854606074,-0.0031247441601859652,-0.00017555940402631763,-0.0019332267374655358
2024-01-31,-0.011790279336216746,-0.015016888105833915,-0.014106104013490158,-0.022754466670285856,-0.012203453324749645,-0.006227136718709116,-0.013668450027803132,-0.01947458620313247,-0.013167660741433062,-0.00563664485935451,-0.006514445927632957,0.0011495908195184735,0.0032453270799508603,-0.0001666685953224101,-0.0077453888245126385
2024-02-01,0.007713519587026237,0.017043866132896157,0.020738807122278703,0.00024108727224623596,-0.0016487328424839589,0.011609094619849776,0.016450459996034488,0.010240351251595047,0.016570431294508612,0.01679213094875313,0.021402106177320374,0.002923304965780709,0.0010603825329945458,-0.00028000586756477653,-0.0019333197612608573
